web-scraper-order,web-scraper-start-url,link,link-href,name,number,street_address,street_town,Cuisine
"1616844196-729","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=80","81 . Cafe Tęcza Cafe","61 861 09 72","ul. Ściegiennego 50","null",""
"1616844161-669","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=20","21 . Cafe Atmosfera","61 851 03 99","ul. Wet 2","null","Cafes , Coffee and tea"
"1616844196-732","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=80","84 . Coco Cafe","50 350 34 74","ul. Kramarska 3","null",""
"1616844190-719","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=70","71 . Salon Cafe","","Noisy 8","null","Bars"
"1616844149-654","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","","6. Cafe Czekolada","61 851 92 91","ul. Żydowska 29","null","$Kawiarnie, Kawa i herbata, Sklepy z czekoladą"
"1616844184-716","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=60","68 . Music Cafe Piotr Reszelski","","Błażeja Winklera 22 /  3","null","Theaters"
"1616844155-668","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=10","20. Street Cafe","88 300 15 02","ul. Fredry 2","null","$Kawiarnie"
"1616844161-672","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=20","24 . Literary Cafe U Przyjaciół","61 851 67 95","ul Mielżyńskiego 27/29","null","$$ Bars , Cafes , Coffee & Tea"
"1616844196-737","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=80","89 . Cafe Blue Marcin Popiak","","11 Listopada 151","null","Bars"
"1616844184-717","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=60","69 . Cafe La Ruina i Raj","","ul. Śródka 3","null","$$ Asian Fusion"
"1616844184-718","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=60","70 . Bunuba Cafe Partner of the Civil Partnership Przemysław Nowak","","Szewska 20a","null","Bars"
"1616844161-671","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=20","23 . Cafe Muza","16 926 95 98","ul. St. Marcin 30","null","Cafes , Coffee and tea"
"1616844161-676","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=20","28. Poema Cafe","61 853 05 76","ul. Langiewicza 2","null","Kawiarnie"
"1616844161-673","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=20","25 . Cafe Ptasiek","61 639 32 70","ul. Jewish 10","null","$$ Cafes , Coffee & Tea"
"1616844149-658","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","","10. Sofa Cafe & Lunch","60 628 06 36","ul. Jewish 30","null","Kawiarnie, Ciastka, Polska"
"1616844155-661","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=10","13 . Bike Café","50 238 91 40","St. Marcin","null","Cafes , Coffee and tea"
"1616844166-684","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=30","36 . Cafe under the parrots","88 144 18 12","Piątkowska 149","null","Cafes , Coffee and tea"
"1616844190-720","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=70","72 . Saloon Cafe 1 Zenon Białas","","Noisy 8","null","Bars"
"1616844172-695","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=40","47 . Cafe Akt Ewa Springer","","Ułańska 5","null","Bars"
"1616844166-679","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=30","31 . Laundry Cafe","50 424 21 24","Mostowa 3a","null","Cafes , Coffee and tea"
"1616844190-721","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=70","73 . Cafe Olejnik Zbigniew Marciniak Wojciech Semmler Paweł","","Wenecjańska 6 / 1b","null","Bars"
"1616844178-703","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=50","55 . Kriek Belgian Pub & cafe","50 826 75 70","ul. Ślusarska 11","null",""
"1616844178-707","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=50","59 . Fashion Cafe & Bar Maria Sułkowska Krystyna Sułkowska","","Podgórna 6","null","Bars"
"1616844178-701","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=50","53 . Qube - Vodka Bar And Cafe","61 655 20 00","ul. Bukowska 3/9","null","Bars"
"1616844161-670","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=20","22 . Cafe Martini","61 224 50 29","ul. Saint Martin 39","null","$ Cafes , Coffee and Tea"
"1616844184-713","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=60","65 . Loger Cafe U Rajców","","Stary Rynek 93","null","Bars"
"1616844200-743","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=90","95. Przeds Wielobr Cafe Club Wierzbiński Paweł Grec Dorota Maria","","Józef Ignacy Kraszewski 11","null","Artykuły spożywcze"
"1616844149-649","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","","1 . Cafe station","50 950 80 49","ul. Woźna 1","null","$$Kawiarnie, Jazz i blues, Kawa i herbata"
"1616844172-694","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=40","46 . Cafe De Paris","","Franciszka Ratajczaka 44","null","Tea rooms"
"1616844178-702","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=50","54 . Cafe Capri Dobska Krystyna","","St. Marcin 35","null","Bars"
"1616844196-730","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=80","82 . Cafe Del Mar Pub","61 853 43 51","ul. Wrocławska 10","null",""
"1616844200-745","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=90","97. Internet Cafe Magdalena Ostajewska","","Casimir the Restorer 19","null",""
"1616844155-663","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=10","15 . Etno Cafe Galeria Pestka","53 777 22 18","null","null","Coffee and tea"
"1616844172-693","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=40","45 . Cafe climate","50 269 87 45","null","null",""
"1616844196-734","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=80","86 . Deserovnia Pałac Wąsowo - Cafe Pub","61 852 50 29","ul. Świętosławska 12","null","Tourist services"
"1616844166-682","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=30","34 . Cafe Farma","61 853 13 98","ul. Wrocławska 25","null","Cafes , Coffee and tea"
"1616844172-691","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=40","43 . Strauss Cafe Poland","61 816 68 50","Swadzim, Poznańska 50","null","Coffee and tea , Cafes"
"1616844149-655","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","","7. Zwierzyniecka 12 Cafe","78 162 24 17","ul. Zwierzyniecka 12","null","Kawiarnie, Śniadanie i brunch, Kawa i herbata"
"1616844172-698","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=40","50 . Poznań Palm House","61 865 89 07","ul. Jana Matejki 18","null","Botanical gardens"
"1616844184-711","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=60","63 . Museum Cafe","61 656 09 52","Św. Marcin 80 /  82","null","Beer, wine and alcohol"
"1616844178-704","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=50","56 . Fendo Cafe Jóźwiak Hanna Jóźwiak Wojciech","","December 27 7","null","Bars"
"1616844196-736","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=80","88 . Cafe Cinema","","Bolesława Krzywoustego 72","null","Bars"
"1616844200-744","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=90","96. Internet Cafe Myszabit P Giel P Lis","","Fiedler 1/7","null",""
"1616844200-740","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=90","92 . Iguana Restaurant & cafe","61 876 56 06","Świętojańska 2","null","Tourist services"
"1616844166-686","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=30","38 . Hort Cafe BS Barańscy","","Głogowska 29","null","Bakeries , Bars"
"1616844190-722","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=70","74 . Hello! Cafe","","Fishermen 22","null","Gay clubs"
"1616844190-728","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=70","80 . Bunuba Cafe","69 182 32 98","ul. Szewska 20","null","Arts and entertainment"
"1616844184-715","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=60","67 . Cafe Okay Kramer Filip","","Garbary 29","null","Bars"
"1616844172-697","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=40","49 . Umberto Cafe & Ristorante","61 851 54 52","ul. Żydowska 28","null","Italian"
"1616844172-690","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=40","42 . Emma Cafe","61 852 58 98","ul. Kościuszki 71 /73","null","Coffee and tea , Cafes"
"1616844196-738","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=80","90 . Cafe Bar Marszałek Dariusz","61 846 44 69","Golęcińska 9","null","Bars"
"1616844166-688","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=30","40 . Esquel Cafe Szymon Mikołajczak","","Wspólna 12 /  1","null","Coffee and tea , Cafes"
"1616844172-692","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=40","44 . Pracownia Cafe","50 813 16 64","ul. Woźna 17","null","Vegan , Vegetarian"
"1616844149-651","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","","3 . Cafe Ryczka","78 680 64 06","ul. Polna 27","null","Cafes , Cookies , Breakfast and Brunch"
"1616844166-683","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=30","35 . Cocorico Cafe","61 852 95 29","ul. Świętosławska 9 / 1","null","$$ Poland"
"1616844200-739","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=90","91 . Cafe Internet Ha Hanna Tatarkiewicz Marcinkowska Alicja","","Victory 22","null",""
"1616844166-687","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=30","39 . Nescafe Cafe","61 847 30 36","ul. Stary Rynek 53","null","Cafes , Coffee and tea"
"1616844166-685","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=30","37 . Cafe Saturn","61 861 51 28","ul. Bukowska 82/84","null","Coffee and tea , Cafes"
"1616844190-727","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=70","79 . Cafe Novowiejska","61 851 04 79","ul. Nowowiejskiego 6","null",""
"1616844149-652","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","","4 . Psycholoża Cafe & Lunch","61 897 39 91","ul. Wodna 17/19","null","$$ Cafes , Coffee & Tea"
"1616844178-700","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=50","52 . Cafe Italia - P.dobski","61 866 45 23","ul. Głogowska 75","null",""
"1616844190-726","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=70","78 . Cafe Pralinka","61 667 15 10","ul. Pówiejska 42","null",""
"1616844155-662","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=10","14 . Babki Cafe","69 740 55 58","Kramarska 21/2","null","Cafes , Coffee and tea"
"1616844155-659","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=10","11 . Minister Cafe","79 252 88 09","ul. Ratajczaka 34","null","$ Cafes , Pubs , Breakfast and Brunch"
"1616844155-660","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=10","12 . Cafe La Ruina","60 628 05 05","ul. Śródka 3","null","$ Cookies , Coffee and Tea , Cafes"
"1616844149-650","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","","2 . Cafe Łyskawa","","Głogowska 85","null","Cafes , Coffee and tea"
"1616844190-724","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=70","76 . Cybernet Cafe Jacek Mikołajczak","","St. Marcin 23/4","null",""
"1616844155-664","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=10","16 . Lavenda Gastro & Cafe","61 852 49 95","ul. Water 3/4","null","$$Kawiarnie, Polska, Śniadanie i brunch"
"1616844155-666","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=10","18. W Biegu Cafe","61 852 14 08","December 27 11","null","Prawnicy, Kawiarnie, Kawa i herbata"
"1616844149-653","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","","5 . Cafe Mission","53 158 41 87","ul. Golebia 1","null","$Ciastka, Kawa i herbata, Bary"
"1616844166-681","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=30","33 . Cafe Kawka","61 852 60 70","ul. Żydowska 26","null","$$ Cafes , Coffee & Tea"
"1616844178-699","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=50","51 . Cafe Bordo Restaurant","61 851 00 81","ul. Żydowska 28","null","$$ Cafes"
"1616844178-708","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=50","60 . Cafe Relax Kłoś Ewa","61 841 17 89","Szpitalna 34","null","Bars"
"1616844178-706","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=50","58 . Vogue Cafe Restaurant Piechocka Elżbieta Piechocki Wiktor","","May 3 46","null","Bars"
"1616844149-657","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","","9. Radhe Vega - Restaurant & Cafe","60 268 08 14","Głogowska 86","null","Hinduska, Kawiarnie, Kawa i herbata"
"1616844196-733","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=80","85 . Shop Grocery Industrial vegetables Fruit Cafe Bistro Bar","","Bonin 21","null","Groceries"
"1616844200-741","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Pozna%C5%84%2C%20Wielkopolskie&start=90","93 . Cafe Cappuccino Sulejewscy Iwona and Krzysztof","","Bolesław the Bold","null","Butcher shops"
