web-scraper-order,web-scraper-start-url,link,link-href,name,number,street_address,street_town,Cuisine
"1616334359-1598","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=210","218. Caffetino","22 624 01 96","ul. Świętokrzyska 32","Downtown","Kawiarnie, Kawa i herbata"
"1616334347-1574","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=190","194 . Cafe Tortownia","22 244 29 30","ul. Handlowa 60","Targówek","$ Cafes , Coffee and Tea"
"1616334328-1550","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=160","170. Bristol Cafe Club","60 135 06 60","Marynarska 15","Slużewiec","Nowoczesna europejska"
"1616334260-1431","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=60","69. Palce Lizać","50 941 20 51","ul. Rozbrat 16/18","Solec","$Kawiarnie, Kawa i herbata"
"1616334321-1532","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=150","152 . Cafe card","60 391 05 11","ul. 161 Nowoursynowska","Ursynów","Cafes , Coffee and tea"
"1616334341-1569","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=180","189. Pini Cafe & Vino","73 399 99 23","ul. Mokotowska 19","Downtown","$Kawiarnie, Wine bary, Śniadanie i brunch"
"1616334228-1350","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=20","28. Cafe Szpulka","22 628 91 32","ul. Trzech Krzyży 18","Downtown","$$Kawiarnie, Kawa i herbata"
"1616334212-1307","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","","5. Koza Cafe","50 267 73 43","ul. Serocka 25/18","Grochów","$$Kawiarnie, Kawa i herbata"
"1616334369-1601","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=220","221 . Cafe Lokomotywa","60 450 52 48","PKP Otwock","null","Coffee and tea , Cafes"
"1616334220-1330","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=10","18. Żona Krawca","60 048 52 34","ul. Kamionkowska 29","Grochów","$Kawiarnie, Ciastka, Kawa i herbata"
"1616334321-1535","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=150","155 . Cafe Selena","22 517 78 54","Of the United States 51","Praga Południe","Specialists , Coffee and tea , Cafes"
"1616334374-1620","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=230","240. Studio Cafe Jasmin oljanin","22 853 55 96","Wałbrzyska 48/36","Służew","Artykuły spożywcze, Restauracje, Sklepy z czekoladą"
"1616334353-1590","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=200","210. Sense Cafe","22 826 65 70","Nowy Świat 19","Downtown","Asian Fusion"
"1616334251-1407","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=50","55 . Relax Cafe Bar","50 159 79 05","ul. Golden 8A","Center","$ Cafes , Coffee and Tea"
"1616334220-1331","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=10","19. Aurora Kahvi","73 125 14 68","ul. Chmielna 13","Downtown","Kawiarnie"
"1616334328-1546","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=160","166. Empik Cafe","Center","ul. Marszałkowska 116/122","Center","Kawiarnie, Kawa i herbata"
"1616334369-1609","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=220","229. Cafe Local","50 382 56 40","ul. Nowy Świat 34","Downtown","$$Kawa i herbata, Kawiarnie, Bary"
"1616334334-1553","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=170","173 . Cafe Honoratka","22 668 80 60","ul. Winnicka 8B","Old Ochota","Cafes , Pubs , Coffee and tea"
"1616334314-1521","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=140","141 . Green Caffè Nero","22 298 51 53","ul. Rzymowskiego 53","Slużewiec","$$ Cafes , Coffee & Tea"
"1616334280-1473","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=90","93 . Chillout Cafe","60 419 50 72","ul. Szaserów 106","Grochów","Ciastka, Kawa i herbata, Kawiarnie"
"1616334235-1372","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=30","40. Labour","22 416 91 50","ul. Tamka 49","Śródmieście","$Kawa i herbata, Śniadanie i brunch, Kawiarnie"
"1616334369-1604","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=220","224. Antrakt Cafe","22 827 64 11","Piłsudskiego Square 9","Downtown","$$ Cafes , Bistros , Coffee & Tea"
"1616334359-1595","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=210","215 . Green Caffè Nero","22 300 45 59","al. Rzeczpospolitej 27","Wilanów","$$ Coffee and tea"
"1616334267-1446","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=70","74. Przystanek Cafe","60 105 33 80","ul. Jeziorna 2","Czerniaków","$Kawiarnie, Kawa i herbata"
"1616334374-1618","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=230","238. Café Baguette","Downtown","ul. Krakowskie Przedmieście 69","Downtown","$Kawiarnie, Kawa i herbata"
"1616334251-1405","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=50","53 . Cafe Keks","Stare Miasto","ul. Rynek Starego Miasta 1 / 3","Stare Miasto","Kawiarnie"
"1616334300-1508","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=120","128 . Cafe Kino","22 635 54 16","General Anders 5","Muranów","$$ Cafes , Coffee & Tea"
"1616334359-1599","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=210","219. Cafe Melonik","Old Prague","ul. Stefana Okrzei 24","Old Prague","$Kawiarnie, Puby, Kawa i herbata"
"1616334275-1463","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=80","83 . Pola Koncept Cafe","50 037 96 34","ul. Beautiful 7/9","Downtown","Cafes , Coffee and tea"
"1616334280-1472","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=90","92 . Green Caffè Nero","22 400 57 87","ul. Chmielna 32","Centrum","$ Cafes , Coffee and Tea"
"1616334314-1526","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=140","146 . In Biegu Cafe","Downtown","ul. Świętokrzyska 18","Downtown","Cafes , Coffee and tea"
"1616334228-1348","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=20","26. Chmiel Cafe","22 826 70 80","ul. Chmielna 27/31","Downtown","$Kawiarnie, Bary, Kawa i herbata"
"1616334243-1389","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=40","47. Cafe Fundacja","51 117 65 63","ul. Andersa 13","Muranów","Kawa i herbata, Kawiarnie"
"1616334328-1549","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=160","169. Cukiernia - Cafe Ricardo","22 121 50 44","Pasaż Ursynowski 7","Ursynów","Ciastka, Kawiarnie, Kawa i herbata"
"1616334287-1488","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=100","108. KDK Cafe","Downtown","ul. Oboźna 11","Downtown","$Kawa i herbata, Płyty winylowe, Kawiarnie"
"1616334287-1482","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=100","102 . But Heca Cafe","88 120 27 07","ul. Bluszczańska 68","Czerniaków","Cafes , Coffee and tea"
"1616334314-1528","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=140","148. Dobro&Dobro","79 257 59 80","ul. Puławska 11","Old Mokotów","Kawa i herbata"
"1616334300-1510","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=120","130 . Costa Coffee","Bielany","ul. Kasprowicz 119","Bielany","Cafes"
"1616334294-1497","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=110","117 . Cafe Yurt","66 046 32 09","ul. Kępa Potocka","Żoliborz","$Kawa i herbata, Lody i mrożony jogurt, Kawiarnie"
"1616334235-1371","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=30","39. Cafe Cake","Ursynów","ul. Wąwozowa 9","Ursynów","Kawiarnie, Kawa i herbata"
"1616334235-1364","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=30","32 . Motto Cafe","Śródmieście","Ordynacka 10/12","Śródmieście","Cafes , Coffee and tea"
"1616334251-1410","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=50","58. Bajka","22 826 41 22","ul. New World 44","Downtown","$$Kawiarnie, Kawa i herbata"
"1616334267-1452","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=70","80. DaftCafé","66 869 21 63","ul. Pokorna 2","Muranów","$Kanapki, Kawiarnie, Burgery"
"1616334307-1516","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=130","136 . Cafe Caffeine","69 566 09 52","u. Solec 81b","Powisle","Coffee and tea , Cafes"
"1616334251-1406","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=50","54 . Rajska Cafe","Ursynów","ul. Pasaż Ursynowski 7","Ursynów","Cafes , Coffee and tea"
"1616334251-1411","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=50","59. Steff Cafe Bar","51 902 30 23","ul. Jazdów 1","Ujazdów","$Kawiarnie, Kawa i herbata"
"1616334359-1596","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=210","216 . Radio Roxy from the City","Downtown","Chmielna 9a","Downtown","$$Kluby, Kawiarnie, Kawa i herbata"
"1616334321-1538","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=150","158. Afryka Cafe","50 032 13 51","ul. Grójecka 29","Old Ochota","$$$Afrykańska, Kawiarnie, Kawa i herbata"
"1616334328-1547","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=160","167. Art Cafe Bistro & Bar","51 979 20 09","ul. Ceglana 2","null","$Pizza, Włoska, Kawiarnie"
"1616334369-1603","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=220","223 . Monique Bakery & Wine","22 541 34 00","ul. Wołoska 12","Mokotów","$$ Cafeteria , Cafes , Coffee & Tea"
"1616334359-1597","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=210","217. Wild Bean Café","Międzylesie","ul. Patriotow 317","Międzylesie","$Kawa i herbata, Kawiarnie"
"1616334347-1573","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=190","193 . Cava","22 826 64 27","ul. Nowy Świat 30","Downtown","$$ Cafes , Coffee & Tea , Lounges"
"1616334353-1587","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=200","207. Cafe Plakatówka","51 726 99 66","ul. Hlonda 2","Wilanów","Kawiarnie, Ciastka"
"1616334347-1575","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=190","195 . TymCzasem Cafe & Bar","Wilanów","Klimczaka 20","Wilanów","Cafeteria"
"1616334287-1483","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=100","103 . Ah Cafe","57 779 6737","ul. Przy Bażantarnia 8B","Ursynów","Cookies , Cafes"
"1616334235-1367","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=30","35 . A few people","69 684 79 91","ul. Tarczyńska 12","Stara Ochota","$ Cafes , Art Galleries"
"1616334275-1470","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=80","90. Cafe Solec","22 626 97 10","ul. Solec 71","Solec","$Bary mleczne, Polska, Kawiarnie"
"1616334228-1349","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=20","27. U Krawca Cafe","88 808 89 08","ul. Siennicka 3","Grochów","$Kawiarnie, Kawa i herbata"
"1616334260-1430","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=60","68. Trele Morele Cafe","53 519 52 95","ul. Socrates 9","Bielany","$Kawiarnie, Zajęcia dla dzieci"
"1616334347-1572","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=190","192 . Cava","22 204 04 04","ul. Puławska 2/017","Old Mokotów","$$ Cafes , Lounges , Coffee & Tea"
"1616334294-1494","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=110","114 . Etno Cafe Nimbus","53 777 22 31","Al. Jerozolimskie 98","desire","Coffee and tea"
"1616334307-1517","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=130","137 . Roots Cafe","Mirów","al. John Paul II 36","Mirów","Coffee and tea , Cafes"
"1616334267-1450","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=70","78. Biocultura Cafe","60 037 30 51","ul. Sokołowska 9 / U31","Will","$$Kawiarnie, Kawa i herbata, Przystawki/przekąski"
"1616334334-1556","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=170","176. Bookhousecafe","60 222 32 32","ul. Świętokrzyska 14","Downtown","$Kawiarnie, Kawa i herbata"
"1616334267-1449","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=70","77. Sady Cafe","50 407 89 96","Father Jerzy Popiełuszko 11","Żoliborz","Kawiarnie, Kanapki"
"1616334287-1484","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=100","104 . In Biegu Cafe","Muranów","Al. John Paul II 82","Muranów","Cafes , Coffee and tea"
"1616334347-1580","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=190","200. Etno Cafe Galeria Mokotów","72 977 44 53","null","Mokotów","Kawa i herbata"
"1616334243-1387","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=40","45 . Café Stary Młynek","22 622 92 64","ul. Belwederska 26/30","Ujazdów","Cafes"
"1616334374-1614","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=230","234 . Studio bar","60 330 08 35","pl. Parade 1","Center","$ Cafes , Bars"
"1616334341-1563","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=180","183 . Miau Cafe","79 320 42 96","ul. Adama Naruszewicza 30 / U2","Mokotów","$ Themed cafes"
"1616334307-1511","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=130","131 . Green Caffè Nero","22 375 41 10","ul. Zelazna 32","Mirów","Cafes , Coffee and tea"
